CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Palestine,PSE,,,NAT_TOTAL,20201130,3,0,3,0,0,,3,0,1,0,3,0,2,0,2,0,,0,0,0,2,1,1,1,0,0,0,,0,,,85647,732,62.5,62.5,66.9,66.9,43.06,43.06,49.68,49.68,0,0
Palestine,PSE,,,NAT_TOTAL,20201231,3,0,3,0,0,,3,0,1,0,3,0,2,0,2,0,,0,0,0,2,1,1,1,,,1,1,0,,,138004,1400,62.5,62.5,66.9,66.9,44.72,44.72,51.6,51.6,0,0
Qatar,QAT,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Qatar,QAT,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,1,1,1,0,0,0,0,,0,,,1,0,13.89,13.89,20.24,20.24,10.56,10.56,12.18,12.18,0,0
Qatar,QAT,,,NAT_TOTAL,20200331,3,1,2,1,2,1,4,1,2,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,,0,,,781,2,86.11,86.11,91.67,91.67,65.56,65.56,69.87,69.87,37.5,37.5
Qatar,QAT,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,2,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,2,1,0,,,13409,10,83.33,83.33,91.67,91.67,67.22,67.22,71.79,71.79,37.5,37.5
Qatar,QAT,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,2,1,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,4,1,0,,,56910,38,83.33,83.33,91.67,91.67,75,75,80.77,80.77,37.5,37.5
Qatar,QAT,,,NAT_TOTAL,20200630,3,1,2,1,2,1,4,1,2,1,1,1,1,1,3,2,0,0,0,0,2,1,3,2,0,0,4,1,0,,,96088,113,80.56,80.56,88.1,88.1,73.33,73.33,78.85,78.85,37.5,37.5
Qatar,QAT,,,NAT_TOTAL,20200731,3,1,2,1,2,1,3,1,2,1,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,4,1,0,,,110695,174,77.78,77.78,88.1,88.1,75,75,76.92,76.92,62.5,62.5
Qatar,QAT,,,NAT_TOTAL,20200831,3,1,2,1,2,1,3,1,2,1,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,4,1,0,,,118778,197,77.78,77.78,88.1,88.1,75,75,76.92,76.92,62.5,62.5
Qatar,QAT,,,NAT_TOTAL,20200930,2,1,1,1,2,1,3,1,1,1,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,4,1,0,,,125760,214,64.81,64.81,76.19,76.19,67.22,67.22,67.95,67.95,62.5,62.5
Qatar,QAT,,,NAT_TOTAL,20201031,2,1,1,1,2,1,3,1,1,1,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,4,1,0,,,132556,232,64.81,64.81,76.19,76.19,67.22,67.22,67.95,67.95,62.5,62.5
Qatar,QAT,,,NAT_TOTAL,20201130,2,1,1,1,2,1,3,1,1,1,1,1,1,1,3,2,0,1,0,0,2,1,3,2,0,0,4,1,0,,,138833,237,64.81,64.81,76.19,76.19,67.22,67.22,67.95,67.95,62.5,62.5
Qatar,QAT,,,NAT_TOTAL,20201231,2,1,1,1,2,1,3,1,1,1,1,1,0,,2,2,0,1,0,0,2,1,3,2,0,0,4,1,2,1,,143834,245,56.48,56.48,70.24,70.24,64.89,64.89,65.26,65.26,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo,RKS,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo,RKS,,,NAT_TOTAL,20200331,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,0,,0,,,106,1,92.59,92.59,96.43,96.43,66.11,66.11,70.51,70.51,37.5,37.5
Kosovo,RKS,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,,0,,,799,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,,0,,,1070,30,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20200630,3,1,2,1,1,1,3,1,1,1,2,1,0,,1,1,0,2,0,0,2,1,1,1,0,0,0,,0,,,2799,49,59.26,59.26,74.52,74.52,49.44,49.44,47.44,47.44,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20200731,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,,,8330,227,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20200831,2,0,2,0,2,1,4,1,1,1,2,0,0,,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,,,13454,525,58.33,58.33,63.1,63.1,55.56,55.56,54.49,54.49,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20200930,1,1,2,1,2,1,4,1,1,1,2,0,0,,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,,,15620,625,58.33,58.33,66.67,66.67,55.56,55.56,54.49,54.49,62.5,62.5
Kosovo,RKS,,,NAT_TOTAL,20201031,1,1,2,1,2,1,4,1,1,1,2,1,0,,1,2,1,2,0,0,2,1,1,1,0,0,4,1,0,,,19328,678,60.19,60.19,70.24,70.24,61.67,61.67,55.77,55.77,100,100
Kosovo,RKS,,,NAT_TOTAL,20201130,1,1,2,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,3,1,0,0,4,1,0,,,39596,1016,74.07,74.07,77.38,77.38,74.44,74.44,70.51,70.51,100,100
Kosovo,RKS,,,NAT_TOTAL,20201231,1,1,2,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,3,2,0,0,4,1,0,,,51144,1332,74.07,74.07,77.38,77.38,77.78,77.78,74.36,74.36,100,100
Romania,ROU,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0
Romania,ROU,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,2,0,,0,0,0,2,1,0,0,0,0,0,,0,,,3,0,16.67,16.67,21.43,21.43,10,10,11.54,11.54,0,0
Romania,ROU,,,NAT_TOTAL,20200331,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,,0,,,2245,82,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,2,1,0,0,0,,0,,,12240,717,87.04,87.04,88.1,88.1,71.67,71.67,69.23,69.23,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,0,,1,1,2,0,4,2,0,2,0,0,2,1,2,1,0,0,0,,0,,,19257,1266,75,75,77.38,77.38,64.44,64.44,60.9,60.9,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20200630,2,1,1,1,1,1,2,1,0,,0,,0,,3,2,0,2,0,0,2,1,2,1,0,0,0,,0,,,26970,1651,41.67,41.67,52.38,52.38,44.44,44.44,37.82,37.82,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20200731,2,1,1,1,1,1,2,1,0,,1,1,0,,2,2,0,2,0,0,2,1,2,1,0,0,0,,0,,,50886,2343,42.59,42.59,55.95,55.95,45,45,38.46,38.46,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20200831,2,1,1,1,1,1,2,1,0,,1,1,0,,2,2,0,2,0,0,2,1,2,1,0,0,2,1,0,,,87540,3621,42.59,42.59,55.95,55.95,48.33,48.33,42.31,42.31,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20200930,2,0,1,1,1,1,3,1,0,,1,1,0,,2,2,0,2,0,0,2,1,2,1,0,0,2,1,0,,,127572,4825,43.52,43.52,54.29,54.29,48.89,48.89,42.95,42.95,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20201031,3,0,2,0,2,0,3,1,0,,1,1,0,,3,2,0,2,0,0,2,1,2,2,0,0,4,0,0,,,241339,6968,54.63,54.63,61.43,61.43,61.39,61.39,57.37,57.37,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20201130,3,1,2,1,2,1,4,1,0,,2,0,2,1,3,2,0,2,0,0,2,1,2,2,0,0,4,1,0,,,475362,11331,76.85,76.85,78.57,78.57,75.56,75.56,73.72,73.72,87.5,87.5
Romania,ROU,,,NAT_TOTAL,20201231,3,1,2,1,2,1,4,1,0,,2,0,2,1,3,2,0,2,0,0,2,1,2,2,0,0,4,1,1,1,,632263,15767,76.85,76.85,78.57,78.57,76.89,76.89,75.26,75.26,87.5,87.5
Russia,RUS,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,0,0,0,0,,0,,,2,0,8.33,8.33,10.71,10.71,7.22,7.22,8.33,8.33,0,0
Russia,RUS,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,0,0,0,0,,0,,,2,0,8.33,8.33,10.71,10.71,7.22,7.22,8.33,8.33,0,0
Russia,RUS,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,1,0,3,0,2,0,4,0,,0,0,0,2,1,1,2,0,0,0,,0,,,2337,17,87.04,87.04,86.9,86.9,61.11,61.11,70.51,70.51,0,0
Russia,RUS,,,NAT_TOTAL,20200430,3,0,3,1,2,1,4,1,1,0,3,0,2,0,4,0,,2,25596537,0,2,1,3,2,0,0,0,,0,,,106498,1073,85.19,85.19,83.33,83.33,71.11,71.11,74.36,74.36,50,50
Russia,RUS,,,NAT_TOTAL,20200531,3,0,2,0,2,1,4,0,1,0,3,0,2,0,4,1,0,2,2126299,0,2,1,3,2,0,0,3,0,0,,,405843,4693,78.24,78.24,76.19,76.19,72.78,72.78,74.36,74.36,62.5,62.5
Russia,RUS,,,NAT_TOTAL,20200630,2,0,2,0,2,1,4,0,1,0,2,0,2,0,4,1,0,2,0,0,2,1,3,2,0,0,3,0,0,,,646929,9306,70.83,70.83,71.43,71.43,68.33,68.33,69.23,69.23,62.5,62.5
Russia,RUS,,,NAT_TOTAL,20200731,2,0,2,0,2,1,4,0,1,0,2,0,2,0,3,1,0,2,0,0,2,1,3,2,0,0,2,0,0,,,838461,13939,68.06,68.06,67.86,67.86,65,65,65.38,65.38,62.5,62.5
Russia,RUS,,,NAT_TOTAL,20200831,2,0,2,0,2,0,4,0,1,1,0,,0,,3,1,0,2,0,0,2,1,3,2,0,0,2,0,0,,,992402,17128,54.17,54.17,60.24,60.24,56.67,56.67,55.77,55.77,62.5,62.5
Russia,RUS,,,NAT_TOTAL,20200930,2,0,2,0,2,0,0,,0,,1,0,0,,3,1,0,1,0,0,2,1,3,2,0,0,2,0,0,,,1170799,20630,40.74,40.74,52.38,52.38,45.28,45.28,46.47,46.47,37.5,37.5
Russia,RUS,,,NAT_TOTAL,20201031,2,0,2,0,2,0,3,0,0,,1,0,0,,2,1,0,1,0,0,2,1,3,2,0,0,2,1,0,,,1606267,27787,44.91,44.91,48.81,48.81,48.61,48.61,50.32,50.32,37.5,37.5
Russia,RUS,,,NAT_TOTAL,20201130,2,0,2,0,2,0,3,0,0,,1,0,0,,3,1,0,1,0,0,2,1,3,2,0,0,2,1,0,,,2275936,39491,47.69,47.69,52.38,52.38,50.28,50.28,52.24,52.24,37.5,37.5
Russia,RUS,,,NAT_TOTAL,20201231,2,0,2,0,2,0,3,0,0,,1,0,0,,3,1,0,1,0,0,2,1,3,2,0,0,2,1,0,,,3127347,56271,47.69,47.69,52.38,52.38,50.28,50.28,52.24,52.24,37.5,37.5
Rwanda,RWA,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Rwanda,RWA,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,2,1,2,0,0,0,0,,0,,,0,0,13.89,13.89,17.86,17.86,12.78,12.78,14.74,14.74,0,0
Rwanda,RWA,,,NAT_TOTAL,20200331,3,1,3,1,2,1,2,1,2,1,2,1,2,1,4,0,,2,0,0,2,1,3,2,0,0,0,,0,,,75,0,90.74,90.74,100,100,74.44,74.44,78.21,78.21,50,50
Rwanda,RWA,,,NAT_TOTAL,20200430,3,1,3,1,2,1,2,1,2,1,2,1,2,1,4,0,,2,0,0,2,1,3,2,0,0,3,1,0,,,243,0,90.74,90.74,100,100,79.44,79.44,83.97,83.97,50,50
Rwanda,RWA,,,NAT_TOTAL,20200531,3,1,2,1,2,1,3,1,0,,2,1,1,1,4,0,,2,0,0,2,1,3,2,0,0,3,1,0,,,370,1,73.15,73.15,78.57,78.57,68.89,68.89,71.79,71.79,50,50
Rwanda,RWA,,,NAT_TOTAL,20200630,3,1,2,1,2,1,3,1,0,,3,0,2,0,4,0,,2,0,0,2,1,3,2,0,0,3,1,0,,,1025,2,77.78,77.78,78.57,78.57,71.67,71.67,75,75,50,50
Rwanda,RWA,,,NAT_TOTAL,20200731,3,1,2,1,2,1,3,1,0,,2,1,2,0,4,1,0,2,0,0,2,1,3,2,0,0,3,1,0,,,2022,5,75.93,75.93,78.57,78.57,72.22,72.22,73.72,73.72,62.5,62.5
Rwanda,RWA,,,NAT_TOTAL,20200831,3,1,2,1,2,1,3,1,0,,2,1,2,0,2,1,0,2,0,0,2,1,3,2,0,0,3,1,0,,,4063,16,70.37,70.37,71.43,71.43,68.89,68.89,69.87,69.87,62.5,62.5
Rwanda,RWA,,,NAT_TOTAL,20200930,3,1,2,1,2,1,3,1,2,0,2,1,1,1,2,1,0,2,0,0,2,1,3,2,0,0,3,1,0,,,4840,29,75.93,75.93,80.95,80.95,72.22,72.22,73.72,73.72,62.5,62.5
Rwanda,RWA,,,NAT_TOTAL,20201031,2,1,2,1,2,1,3,1,1,1,2,1,0,,2,1,0,2,0,0,2,1,3,2,0,0,3,1,0,,,5137,35,63.89,63.89,77.38,77.38,65,65,65.38,65.38,62.5,62.5
Rwanda,RWA,,,NAT_TOTAL,20201130,2,1,0,,2,1,3,1,0,,1,1,2,0,1,1,0,2,0,0,2,1,3,2,0,0,3,1,,,,5934,49,52.78,52.78,52.38,52.38,58.33,58.33,57.69,57.69,62.5,62.5
Rwanda,RWA,,,NAT_TOTAL,20201231,1,1,2,0,2,1,1,1,1,1,2,1,2,0,2,1,0,2,0,0,2,1,3,2,0,0,3,1,0,,,8383,92,61.11,61.11,70.24,70.24,63.33,63.33,63.46,63.46,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,6.67,6.67,7.69,7.69,0,0
Saudi Arabia,SAU,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,2,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,13.33,13.33,15.38,15.38,0,0
Saudi Arabia,SAU,,,NAT_TOTAL,20200331,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,,0,0,0,2,1,2,2,0,0,0,,0,,,1563,10,89.81,89.81,96.43,96.43,65,65,75,75,0,0
Saudi Arabia,SAU,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,2,1,3,0,2,0,4,2,0,1,0,0,2,1,2,2,0,0,1,1,0,,,22753,162,91.67,91.67,92.86,92.86,76.11,76.11,78.21,78.21,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20200531,3,1,2,0,2,0,4,0,2,0,1,0,2,0,4,2,0,1,0,0,2,1,3,2,0,0,3,1,0,,,85261,503,75.46,75.46,80.48,80.48,71.94,71.94,73.4,73.4,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20200630,3,1,1,1,2,1,3,1,1,1,1,1,1,1,4,2,0,1,0,0,2,1,3,2,0,0,3,1,0,,,190823,1649,71.3,71.3,83.33,83.33,69.44,69.44,70.51,70.51,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20200731,3,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,0,1,0,0,2,1,3,2,0,0,3,1,0,,,275905,2866,65.74,65.74,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20200831,3,1,1,1,2,1,3,1,0,,1,1,0,,4,2,0,1,0,0,2,1,3,2,0,0,3,1,0,,,315772,3897,60.19,60.19,71.43,71.43,62.78,62.78,62.82,62.82,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20200930,3,1,1,1,2,1,3,1,0,,1,1,0,,3,2,0,1,0,0,2,1,3,2,0,0,3,1,0,,,334605,4768,57.41,57.41,67.86,67.86,61.11,61.11,60.9,60.9,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20201031,3,1,0,,2,1,3,1,0,,0,,0,,3,2,0,1,0,0,2,1,3,2,0,0,3,1,0,,,347282,5402,50,50,53.57,53.57,56.67,56.67,55.77,55.77,62.5,62.5
Saudi Arabia,SAU,,,NAT_TOTAL,20201130,3,1,0,,2,1,3,1,0,,0,,0,,3,1,0,1,0,0,2,1,3,2,0,0,3,1,0,,,357360,5896,50,50,53.57,53.57,53.33,53.33,55.77,55.77,37.5,37.5
Saudi Arabia,SAU,,,NAT_TOTAL,20201231,3,1,0,,2,1,3,1,0,,0,,0,,4,2,0,1,0,0,2,1,3,2,0,,3,1,3,1,,362741,6223,52.78,52.78,57.14,57.14,62.33,62.33,62.31,62.31,62.5,62.5
Sudan,SDN,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Sudan,SDN,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Sudan,SDN,,,NAT_TOTAL,20200331,3,1,1,1,2,1,3,1,2,1,1,1,1,1,4,0,,0,0,0,2,1,2,1,0,0,0,,0,,,7,2,76.85,76.85,88.1,88.1,53.89,53.89,62.18,62.18,0,0
Sudan,SDN,,,NAT_TOTAL,20200430,3,1,3,0,2,1,3,1,2,1,2,0,2,0,4,0,,0,0,0,2,1,2,1,0,0,0,,0,,,442,31,87.04,87.04,91.67,91.67,60,60,69.23,69.23,0,0
Sudan,SDN,,,NAT_TOTAL,20200531,3,1,3,0,2,1,3,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,2,1,0,0,0,,0,,,5026,286,91.67,91.67,96.43,96.43,69.44,69.44,72.44,72.44,50,50
Sudan,SDN,,,NAT_TOTAL,20200630,3,1,3,0,2,1,3,1,2,0,2,0,2,0,4,1,1,1,0,0,2,1,2,1,0,0,0,,0,,,9257,572,84.26,84.26,86.9,86.9,65,65,67.31,67.31,50,50
Sudan,SDN,,,NAT_TOTAL,20200731,3,1,2,0,2,1,3,1,1,1,1,0,2,0,3,1,1,0,0,0,2,1,2,1,0,0,0,,0,,,11644,746,71.3,71.3,79.76,79.76,53.89,53.89,58.33,58.33,25,25
Sudan,SDN,,,NAT_TOTAL,20200831,3,1,2,0,2,1,3,0,2,1,1,0,2,0,3,1,1,0,0,0,2,1,2,1,0,0,0,,0,,,13189,823,75.46,75.46,84.52,84.52,56.39,56.39,61.22,61.22,25,25
Sudan,SDN,,,NAT_TOTAL,20200930,3,1,2,1,2,1,3,1,0,,0,,0,,3,1,1,0,0,0,1,1,2,1,0,0,0,,0,,,13640,836,51.85,51.85,59.52,59.52,42.22,42.22,44.87,44.87,25,25
Sudan,SDN,,,NAT_TOTAL,20201031,2,1,2,1,1,1,0,,0,,0,,0,,3,1,1,0,0,0,1,1,2,0,0,0,1,1,0,,,13804,837,34.26,34.26,51.19,51.19,30,30,30.77,30.77,25,25
Sudan,SDN,,,NAT_TOTAL,20201130,2,1,2,1,0,,0,,0,,0,,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,,,17810,1249,28.7,28.7,44.05,44.05,27.78,27.78,28.21,28.21,25,25
Sudan,SDN,,,NAT_TOTAL,20201231,3,1,1,1,0,,0,,0,,0,,0,,3,1,1,0,0,0,1,1,1,1,0,0,1,1,0,,,23316,1468,28.7,28.7,41.67,41.67,27.78,27.78,28.21,28.21,25,25
Senegal,SEN,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,,,NAT_TOTAL,20200331,3,1,0,,2,1,4,1,0,,3,1,2,1,4,0,,0,0,0,2,1,1,2,0,0,0,,0,,,175,0,77.78,77.78,71.43,71.43,55.56,55.56,64.1,64.1,0,0
Senegal,SEN,,,NAT_TOTAL,20200430,3,1,0,,2,1,4,1,0,,3,1,2,1,4,1,0,2,0,0,2,1,2,2,0,0,0,,0,,,933,9,77.78,77.78,71.43,71.43,66.11,66.11,66.67,66.67,62.5,62.5
Senegal,SEN,,,NAT_TOTAL,20200531,3,1,0,,2,1,2,1,0,,3,1,2,1,4,1,0,2,0,0,2,1,2,2,0,0,0,,0,,,3645,42,72.22,72.22,71.43,71.43,62.78,62.78,62.82,62.82,62.5,62.5
Senegal,SEN,,,NAT_TOTAL,20200630,2,1,0,,2,1,2,1,0,,0,,0,,4,1,0,2,0,0,2,1,2,2,0,0,0,,0,,,6793,112,46.3,46.3,53.57,53.57,47.22,47.22,44.87,44.87,62.5,62.5
Senegal,SEN,,,NAT_TOTAL,20200731,2,1,0,,0,,2,1,0,,0,,0,,3,1,1,2,0,0,2,1,3,2,0,0,0,,0,,,10232,205,32.41,32.41,44.29,44.29,42.78,42.78,37.82,37.82,75,75
Senegal,SEN,,,NAT_TOTAL,20200831,2,1,2,0,0,,2,1,0,,0,,0,,3,1,1,2,0,0,2,1,2,2,0,0,2,1,0,,,13611,284,37.96,37.96,51.43,51.43,47.22,47.22,42.95,42.95,75,75
Senegal,SEN,,,NAT_TOTAL,20200930,2,1,2,0,1,1,1,1,0,,0,,0,,3,1,1,2,0,0,2,1,2,2,0,0,3,1,0,,,14982,311,40.74,40.74,52.38,52.38,50.56,50.56,46.79,46.79,75,75
Senegal,SEN,,,NAT_TOTAL,20201031,2,1,0,,1,1,2,1,0,,0,,0,,3,1,1,2,0,0,2,1,,2,0,0,3,1,0,,,15616,324,37.96,37.96,45.24,45.24,44.44,44.44,39.74,39.74,75,75
Senegal,SEN,,,NAT_TOTAL,20201130,0,,0,,1,1,2,1,0,,0,,0,,3,1,1,2,0,0,2,1,2,2,0,0,3,1,0,,,16089,333,30.56,30.56,34.52,34.52,44.44,44.44,39.74,39.74,75,75
Senegal,SEN,,,NAT_TOTAL,20201231,0,,2,1,2,1,2,1,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,4,1,0,,,19140,410,43.52,43.52,50,50,43.89,43.89,50.64,50.64,0,0
Singapore,SGP,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,0,,0,,,13,0,19.44,19.44,25,25,22.78,22.78,26.28,26.28,0,0
Singapore,SGP,,,NAT_TOTAL,20200229,0,,0,,1,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,0,,0,,,102,0,25,25,34.52,34.52,26.11,26.11,30.13,30.13,0,0
Singapore,SGP,,,NAT_TOTAL,20200331,0,,0,,2,1,3,1,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,0,,0,,,926,3,38.89,38.89,39.29,39.29,34.44,34.44,39.74,39.74,0,0
Singapore,SGP,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,0,0,2,1,2,2,0,0,4,1,0,,,16169,15,85.19,85.19,88.1,88.1,78.89,78.89,79.49,79.49,75,75
Singapore,SGP,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,34884,23,81.48,81.48,84.52,84.52,80,80,76.92,76.92,100,100
Singapore,SGP,,,NAT_TOTAL,20200630,1,1,2,1,2,1,4,1,0,,1,1,0,,2,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,43907,26,53.7,53.7,60.71,60.71,63.33,63.33,57.69,57.69,100,100
Singapore,SGP,,,NAT_TOTAL,20200731,1,1,2,1,2,1,4,1,0,,1,1,0,,2,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,52205,27,53.7,53.7,60.71,60.71,63.33,63.33,57.69,57.69,100,100
Singapore,SGP,,,NAT_TOTAL,20200831,1,1,2,1,2,1,4,1,0,,1,1,0,,2,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,56812,27,53.7,53.7,60.71,60.71,63.33,63.33,57.69,57.69,100,100
Singapore,SGP,,,NAT_TOTAL,20200930,1,1,2,1,2,1,4,1,0,,1,1,0,,3,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,57765,27,56.48,56.48,64.29,64.29,65,65,59.62,59.62,100,100
Singapore,SGP,,,NAT_TOTAL,20201031,1,1,2,1,2,1,4,1,0,,1,1,0,,3,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,58015,28,56.48,56.48,64.29,64.29,65,65,59.62,59.62,100,100
Singapore,SGP,,,NAT_TOTAL,20201130,1,1,2,1,2,1,4,1,0,,1,1,0,,3,2,1,2,0,0,2,1,2,2,0,0,4,1,0,,,58218,29,56.48,56.48,64.29,64.29,65,65,59.62,59.62,100,100
